foram ordenadas 78444 palavras
ocorrencias de BUDDING: 1
ocorrencias de BUDS: 1
ocorrencias de BUFFETED: 1
ocorrencias de BUILDING: 1
ocorrencias de BUILDINGS: 1
ocorrencias de BUILT: 2
ocorrencias de BURDEN: 4
ocorrencias de BURDENED: 1
ocorrencias de BURIED: 1
ocorrencias de BURN: 1
ocorrencias de BURNED: 3
ocorrencias de BURNING: 10
ocorrencias de BURNS: 1
ocorrencias de BURNT: 3
ocorrencias de BURST: 8
ocorrencias de BURSTING: 1
ocorrencias de BURY: 1
ocorrencias de BUSHES: 1
ocorrencias de BUSIED: 3
ocorrencias de BUSIER: 1
ocorrencias de BUSILY: 1
ocorrencias de BUSINESS: 4
ocorrencias de BUSTLE: 1
ocorrencias de BUSY: 7
ocorrencias de BUT: 692
ocorrencias de BUY: 1
ocorrencias de BY: 487
ocorrencias de C: 6
ocorrencias de CABIN: 9
ocorrencias de CABINETS: 1
ocorrencias de CABRIOLET: 1
ocorrencias de CADENCE: 1
ocorrencias de CAKE: 1
ocorrencias de CALAMITIES: 1
ocorrencias de CALAMITY: 1
ocorrencias de CALCULATE: 1
ocorrencias de CALCULATED: 2
ocorrencias de CALCULATING: 1
ocorrencias de CALCULATIONS: 1
ocorrencias de CALL: 13
ocorrencias de CALLED: 26
ocorrencias de CALLING: 2
ocorrencias de CALLOUS: 1
ocorrencias de CALM: 20
ocorrencias de CALMED: 4
ocorrencias de CALMER: 3
ocorrencias de CALMLY: 1
ocorrencias de CALMNESS: 2
ocorrencias de CAME: 42
ocorrencias de CAMPAGNE: 1
ocorrencias de CAN: 103
ocorrencias de CANDLE: 1
ocorrencias de CANDOUR: 2
ocorrencias de CANNOT: 50
ocorrencias de CANOPIED: 1
ocorrencias de CANOPY: 1
ocorrencias de CANST: 1
ocorrencias de CANVASSED: 1
ocorrencias de CAPABLE: 14
ocorrencias de CAPACIOUS: 1
ocorrencias de CAPACITIES: 1
ocorrencias de CAPACITY: 3
ocorrencias de CAPE: 1
ocorrencias de CAPITULATED: 1
ocorrencias de CAPRICE: 1
ocorrencias de CAPRICES: 1
ocorrencias de CAPTAIN: 5
ocorrencias de CAPTIVE: 1
ocorrencias de CARD: 1
ocorrencias de CARE: 22
ocorrencias de CAREER: 3
ocorrencias de CAREFULLY: 3
ocorrencias de CARELESS: 1
ocorrencias de CARELESSLY: 2
ocorrencias de CARELESSNESS: 3
ocorrencias de CARES: 5
ocorrencias de CARESSES: 2
ocorrencias de CARNAGE: 1
ocorrencias de CAROLINE: 3
ocorrencias de CARPETED: 1
ocorrencias de CARRIAGE: 3
ocorrencias de CARRIAGES: 1
ocorrencias de CARRIED: 11
ocorrencias de CARRY: 3
ocorrencias de CARRYING: 1
ocorrencias de CASE: 9
ocorrencias de CASEMENT: 1
ocorrencias de CAST: 12
ocorrencias de CASTING: 1
ocorrencias de CASTLE: 2
ocorrencias de CASTLES: 4
ocorrencias de CASUALTIES: 1
ocorrencias de CATALOGUE: 1
ocorrencias de CATARACT: 1
ocorrencias de CATASTROPHE: 3
ocorrencias de CATCHING: 1
ocorrencias de CATHOLIC: 1
ocorrencias de CAUGHT: 2
ocorrencias de CAUSATION: 1
ocorrencias de CAUSE: 36
ocorrencias de CAUSED: 10
ocorrencias de CAUSES: 5
ocorrencias de CAUSING: 1
ocorrencias de CAUTION: 1
ocorrencias de CAVE: 1
ocorrencias de CAVES: 5
ocorrencias de CEASE: 8
ocorrencias de CEASED: 11
ocorrencias de CEASING: 1
ocorrencias de CELEBRATED: 2
ocorrencias de CELESTIAL: 5
ocorrencias de CELL: 2
ocorrencias de CEMETERY: 1
ocorrencias de CENIS: 1
ocorrencias de CENTRE: 1
ocorrencias de CENTRED: 1
ocorrencias de CENTURY: 2
ocorrencias de CEREMONY: 3
ocorrencias de CERTAIN: 7
ocorrencias de CERTAINLY: 12
ocorrencias de CERTAINTY: 5
ocorrencias de CH: 1
ocorrencias de CHAIN: 2
ocorrencias de CHAINED: 3
ocorrencias de CHAINS: 3
ocorrencias de CHAIR: 5
ocorrencias de CHAIRS: 1
ocorrencias de CHAISE: 1
ocorrencias de CHAMBER: 9
ocorrencias de CHAMOIS: 2
ocorrencias de CHAMOUNIX: 5
ocorrencias de CHANCE: 7
ocorrencias de CHANCED: 1
ocorrencias de CHANCES: 1
ocorrencias de CHANGE: 29
ocorrencias de CHANGEABLE: 1
ocorrencias de CHANGED: 10
ocorrencias de CHANGES: 3
ocorrencias de CHANGING: 1
ocorrencias de CHANNEL: 1
ocorrencias de CHAPTER: 48
ocorrencias de CHARACTER: 8
ocorrencias de CHARACTERISE: 1
ocorrencias de CHARACTERISTICALLY: 1
ocorrencias de CHARACTERS: 3
ocorrencias de CHARGE: 14
ocorrencias de CHARGED: 3
ocorrencias de CHARGES: 1
ocorrencias de CHARGING: 1
ocorrencias de CHARITABLE: 1
ocorrencias de CHARITIES: 1
ocorrencias de CHARITY: 2
ocorrencias de CHARLES: 1
ocorrencias de CHARM: 3
ocorrencias de CHARMED: 1
ocorrencias de CHARMING: 1
ocorrencias de CHARMS: 1
ocorrencias de CHARNEL: 2
ocorrencias de CHASE: 2
ocorrencias de CHASMS: 1
ocorrencias de CHASTENED: 1
ocorrencias de CHASTISE: 1
ocorrencias de CHATTERED: 2
ocorrencias de CHEAT: 2
ocorrencias de CHECK: 3
ocorrencias de CHECKED: 3
ocorrencias de CHECKS: 1
ocorrencias de CHEEK: 6
ocorrencias de CHEEKS: 7
ocorrencias de CHEERED: 2
ocorrencias de CHEERFUL: 12
ocorrencias de CHEERFULLY: 3
ocorrencias de CHEERFULNESS: 4
ocorrencias de CHEERING: 2
ocorrencias de CHEESE: 3
ocorrencias de CHEMICAL: 6
ocorrencias de CHEMIST: 1
ocorrencias de CHEMISTRY: 5
ocorrencias de CHEMISTS: 1
ocorrencias de CHERISH: 1
ocorrencias de CHERISHED: 3
ocorrencias de CHERUB: 1
ocorrencias de CHIEF: 6
ocorrencias de CHIEFLY: 5
ocorrencias de CHILD: 35
ocorrencias de CHILDHOOD: 5
ocorrencias de CHILDISH: 4
ocorrencias de CHILDLESS: 1
ocorrencias de CHILDREN: 19
ocorrencias de CHILL: 3
ocorrencias de CHILLED: 2
ocorrencias de CHILLY: 1
ocorrencias de CHIMERA: 1
ocorrencias de CHIMERAS: 1
ocorrencias de CHIMERICAL: 1
ocorrencias de CHIMNEY: 2
ocorrencias de CHINK: 2
ocorrencias de CHINKS: 1
ocorrencias de CHIVALROUS: 1
ocorrencias de CHIVALRY: 2
ocorrencias de CHOICE: 3
ocorrencias de CHOICEST: 1
ocorrencias de CHOKED: 1
ocorrencias de CHOOSE: 2
ocorrencias de CHORD: 2
ocorrencias de CHOSEN: 6
ocorrencias de CHRISTIAN: 3
ocorrencias de CHRISTIANITY: 1
ocorrencias de CHRISTY: 2
ocorrencias de CHURCH: 1
ocorrencias de CHURCHYARD: 1
ocorrencias de CIRCLE: 2
ocorrencias de CIRCULATES: 1
ocorrencias de CIRCUMSTANCE: 10
ocorrencias de CIRCUMSTANCES: 14
ocorrencias de CIRCUMSTANTIAL: 2
ocorrencias de CITADEL: 1
ocorrencias de CITY: 13
ocorrencias de CIVILISED: 1
ocorrencias de CLAD: 1
ocorrencias de CLAIM: 9
ocorrencias de CLAIMED: 1
ocorrencias de CLAIMS: 1
ocorrencias de CLAPPED: 2
ocorrencias de CLAPPING: 1
ocorrencias de CLASP: 1
ocorrencias de CLASPED: 1
ocorrencias de CLASPING: 2
ocorrencias de CLASS: 1
ocorrencias de CLASSES: 1
ocorrencias de CLASSIFICATIONS: 1
ocorrencias de CLAY: 1
ocorrencias de CLEAN: 2
ocorrencias de CLEANING: 1
ocorrencias de CLEAR: 11
ocorrencias de CLEARED: 3
ocorrencias de CLEARLY: 3
ocorrencias de CLEARNESS: 1
ocorrencias de CLEMENCY: 1
ocorrencias de CLERVAL: 59
ocorrencias de CLEVER: 1
ocorrencias de CLIFFS: 1
ocorrencias de CLIMATE: 2
ocorrencias de CLIMBING: 1
ocorrencias de CLIMES: 1
ocorrencias de CLING: 3
ocorrencias de CLINGING: 1
ocorrencias de CLINGS: 3
ocorrencias de CLOAK: 3
ocorrencias de CLOCK: 8
ocorrencias de CLOSE: 15
ocorrencias de CLOSED: 7
ocorrencias de CLOSELY: 2
ocorrencias de CLOSER: 3
ocorrencias de CLOSEST: 2
ocorrencias de CLOSING: 1
ocorrencias de CLOTHED: 2
ocorrencias de CLOTHES: 5
ocorrencias de CLOTHING: 1
ocorrencias de CLOUD: 9
ocorrencias de CLOUDED: 4
ocorrencias de CLOUDLESS: 4
ocorrencias de CLOUDS: 13
ocorrencias de CLOUDY: 2
ocorrencias de CLUE: 3
ocorrencias de CLUMP: 1
ocorrencias de CLUNG: 4
ocorrencias de COACH: 1
ocorrencias de COARSE: 4
ocorrencias de COARSER: 1
ocorrencias de COARSEST: 1
ocorrencias de COAST: 1
ocorrencias de COASTING: 1
ocorrencias de CODE: 1
ocorrencias de CODES: 1
ocorrencias de COFFIN: 5
ocorrencias de COINCIDENCES: 1
ocorrencias de COLD: 31
ocorrencias de COLDNESS: 1
ocorrencias de COLERIDGE: 1
ocorrencias de COLLEAGUE: 1
ocorrencias de COLLECT: 4
ocorrencias de COLLECTED: 10
ocorrencias de COLLECTING: 5
ocorrencias de COLLECTION: 4
ocorrencias de COLLECTIONS: 1
ocorrencias de COLLEGE: 3
ocorrencias de COLLEGES: 1
ocorrencias de COLOGNE: 1
ocorrencias de COLONIZATION: 1
ocorrencias de COLOUR: 3
ocorrencias de COLOURS: 2
ocorrencias de COMBAT: 2
ocorrencias de COMBINED: 4
ocorrencias de COMBUSTIBLES: 1
ocorrencias de COME: 38
ocorrencias de COMES: 1
ocorrencias de COMFORT: 6
ocorrencias de COMFORTABLE: 1
ocorrencias de COMFORTER: 2
ocorrencias de COMFORTLESS: 1
ocorrencias de COMING: 3
ocorrencias de COMMAND: 5
ocorrencias de COMMANDED: 2
ocorrencias de COMMENCE: 13
ocorrencias de COMMENCED: 7
ocorrencias de COMMENCEMENT: 5
ocorrencias de COMMENCES: 1
ocorrencias de COMMENT: 1
ocorrencias de COMMERCE: 1
ocorrencias de COMMERCIAL: 1
ocorrencias de COMMISERATE: 1
ocorrencias de COMMISSION: 2
ocorrencias de COMMIT: 3
ocorrencias de COMMITTED: 13
ocorrencias de COMMITTING: 1
ocorrencias de COMMON: 5
ocorrencias de COMMUNICATE: 2
ocorrencias de COMMUNICATED: 6
ocorrencias de COMMUNICATING: 2
ocorrencias de COMMUNICATION: 3
ocorrencias de COMMUNION: 2
ocorrencias de COMMUNITY: 1
ocorrencias de COMO: 2
ocorrencias de COMPACT: 1
ocorrencias de COMPANION: 30
ocorrencias de COMPANIONS: 12
ocorrencias de COMPANIONSHIP: 2
ocorrencias de COMPANY: 6
ocorrencias de COMPARABLE: 1
ocorrencias de COMPARATIVE: 1
ocorrencias de COMPARED: 2
ocorrencias de COMPASS: 1
ocorrencias de COMPASSED: 1
ocorrencias de COMPASSION: 11
ocorrencias de COMPASSIONATE: 1
ocorrencias de COMPASSIONATED: 1
ocorrencias de COMPENSATE: 1
ocorrencias de COMPENSATED: 2
ocorrencias de COMPETENT: 1
ocorrencias de COMPILATION: 1
ocorrencias de COMPLACENCY: 1
ocorrencias de COMPLAIN: 1
ocorrencias de COMPLAINED: 1
ocorrencias de COMPLAINTS: 2
ocorrencias de COMPLETE: 8
ocorrencias de COMPLETED: 2
ocorrencias de COMPLETELY: 2
ocorrencias de COMPLETES: 1
ocorrencias de COMPLETION: 5
ocorrencias de COMPLEX: 1
ocorrencias de COMPLEXION: 2
ocorrencias de COMPLEXIONS: 1
ocorrencias de COMPLEXITY: 1
ocorrencias de COMPLIANCE: 5
ocorrencias de COMPLIED: 1
ocorrencias de COMPLY: 14
ocorrencias de COMPLYING: 3
ocorrencias de COMPOSE: 3
ocorrencias de COMPOSED: 5
ocorrencias de COMPOSES: 1
ocorrencias de COMPOSING: 1
ocorrencias de COMPOSURE: 4
ocorrencias de COMPREHEND: 4
ocorrencias de COMPREHENDED: 1
ocorrencias de COMPREHENSIVE: 1
ocorrencias de COMPRESSED: 1
ocorrencias de COMPRISED: 1
ocorrencias de COMPUTER: 2
ocorrencias de COMPUTERS: 2
ocorrencias de COMRADES: 2
ocorrencias de CONCEAL: 5
ocorrencias de CONCEALED: 6
ocorrencias de CONCEALING: 2
ocorrencias de CONCEALMENT: 1
ocorrencias de CONCEDE: 1
ocorrencias de CONCEITED: 1
ocorrencias de CONCEIVE: 10
ocorrencias de CONCEIVED: 12
ocorrencias de CONCEIVING: 1
ocorrencias de CONCENTRATED: 1
ocorrencias de CONCEPT: 2
ocorrencias de CONCEPTION: 6
ocorrencias de CONCERN: 1
ocorrencias de CONCERNED: 1
ocorrencias de CONCERNING: 26
ocorrencias de CONCERT: 1
ocorrencias de CONCILIATING: 2
ocorrencias de CONCLUDE: 1
ocorrencias de CONCLUDED: 4
ocorrencias de CONCLUSION: 5
ocorrencias de CONCLUSIONS: 3
ocorrencias de CONCUSSION: 1
ocorrencias de CONDEMN: 2
ocorrencias de CONDEMNATION: 1
ocorrencias de CONDEMNED: 11
ocorrencias de CONDEMNS: 1
ocorrencias de CONDESCENSION: 1
ocorrencias de CONDITION: 8
ocorrencias de CONDITIONS: 1
ocorrencias de CONDUCE: 1
ocorrencias de CONDUCIVE: 1
ocorrencias de CONDUCT: 8
ocorrencias de CONDUCTED: 6
ocorrencias de CONDUCTING: 2
ocorrencias de CONDUCTOR: 1
ocorrencias de CONDUCTORS: 1
ocorrencias de CONFER: 1
ocorrencias de CONFESS: 8
ocorrencias de CONFESSED: 6
ocorrencias de CONFESSING: 1
ocorrencias de CONFESSION: 1
ocorrencias de CONFESSOR: 2
ocorrencias de CONFIDE: 4
ocorrencias de CONFIDED: 1
ocorrencias de CONFIDENCE: 4
ocorrencias de CONFIDENT: 1
ocorrencias de CONFIDENTIAL: 1
ocorrencias de CONFINE: 2
ocorrencias de CONFINED: 7
ocorrencias de CONFINEMENT: 1
ocorrencias de CONFINES: 2
ocorrencias de CONFIRM: 2
ocorrencias de CONFIRMATION: 2
ocorrencias de CONFIRMED: 8
ocorrencias de CONFIRMS: 1
ocorrencias de CONFISCATED: 1
ocorrencias de CONFLAGRATION: 1
ocorrencias de CONFLICT: 3
ocorrencias de CONFLICTING: 1
ocorrencias de CONFORMATION: 1
ocorrencias de CONFUSED: 5
ocorrencias de CONFUSEDLY: 1
ocorrencias de CONFUSION: 3
ocorrencias de CONGEAL: 1
ocorrencias de CONGENIAL: 1
ocorrencias de CONGRATULATORY: 2
ocorrencias de CONGREGATED: 1
ocorrencias de CONJECTURE: 4
ocorrencias de CONJECTURED: 7
ocorrencias de CONJECTURES: 1
ocorrencias de CONJURE: 4
ocorrencias de CONJURED: 2
ocorrencias de CONNECTED: 7
ocorrencias de CONNECTION: 3
ocorrencias de CONQUER: 1
ocorrencias de CONQUERED: 2
ocorrencias de CONSCIENCE: 6
ocorrencias de CONSCIOUS: 3
ocorrencias de CONSCIOUSNESS: 3
ocorrencias de CONSECRATE: 2
ocorrencias de CONSECRATED: 1
ocorrencias de CONSENT: 12
ocorrencias de CONSENTED: 5
ocorrencias de CONSEQUENCE: 1
ocorrencias de CONSEQUENCES: 4
ocorrencias de CONSEQUENTIAL: 1
ocorrencias de CONSEQUENTLY: 2
ocorrencias de CONSIDER: 9
ocorrencias de CONSIDERABLE: 10
ocorrencias de CONSIDERABLY: 3
ocorrencias de CONSIDERATE: 1
ocorrencias de CONSIDERATENESS: 1
ocorrencias de CONSIDERATION: 5
ocorrencias de CONSIDERATIONS: 1
ocorrencias de CONSIDERED: 11
ocorrencias de CONSIDERING: 1
ocorrencias de CONSIST: 1
ocorrencias de CONSISTED: 4
ocorrencias de CONSISTENT: 1
ocorrencias de CONSOLATION: 18
ocorrencias de CONSOLE: 7
ocorrencias de CONSOLED: 1
ocorrencias de CONSOLES: 2
ocorrencias de CONSTANT: 6
ocorrencias de CONSTANTINOPLE: 2
ocorrencias de CONSTANTLY: 2
ocorrencias de CONSTERNATION: 2
ocorrencias de CONSTRAINED: 1
ocorrencias de CONSTRUCT: 1
ocorrencias de CONSTRUCTED: 3
ocorrencias de CONSTRUED: 1
ocorrencias de CONSULTED: 2
ocorrencias de CONSUME: 3
ocorrencias de CONSUMED: 4
ocorrencias de CONSUMES: 1
ocorrencias de CONSUMMATE: 2
ocorrencias de CONSUMMATED: 1
ocorrencias de CONSUMMATION: 4
ocorrencias de CONSUMPTION: 2
ocorrencias de CONTACT: 4
ocorrencias de CONTAIN: 3
ocorrencias de CONTAINED: 4
ocorrencias de CONTAINING: 2
ocorrencias de CONTEMPLATE: 4
ocorrencias de CONTEMPLATED: 9
ocorrencias de CONTEMPLATION: 1
ocorrencias de CONTEMPT: 5
ocorrencias de CONTENT: 7
ocorrencias de CONTENTED: 5
ocorrencias de CONTENTION: 1
ocorrencias de CONTENTMENT: 2
ocorrencias de CONTENTS: 2
ocorrencias de CONTEST: 1
ocorrencias de CONTINUAL: 5
ocorrencias de CONTINUALLY: 18
ocorrencias de CONTINUATION: 1
ocorrencias de CONTINUE: 8
ocorrencias de CONTINUED: 34
ocorrencias de CONTINUING: 2
ocorrencias de CONTORTIONS: 1
ocorrencias de CONTRACT: 1
ocorrencias de CONTRADICTORY: 1
ocorrencias de CONTRARY: 4
ocorrencias de CONTRAST: 5
ocorrencias de CONTRIBUTED: 2
ocorrencias de CONTRIBUTES: 1
ocorrencias de CONTRIBUTIONS: 2
ocorrencias de CONTRIVED: 3
ocorrencias de CONTROL: 3
ocorrencias de CONTUMELY: 1
ocorrencias de CONVALESCENCE: 3
ocorrencias de CONVENIENCE: 2
ocorrencias de CONVENIENTLY: 1
ocorrencias de CONVENT: 1
ocorrencias de CONVERSATION: 18
ocorrencias de CONVERSATIONS: 2
ocorrencias de CONVERSE: 4
ocorrencias de CONVERSED: 3
ocorrencias de CONVERSING: 2
ocorrencias de CONVERT: 1
ocorrencias de CONVEY: 7
ocorrencias de CONVEYED: 5
ocorrencias de CONVEYS: 1
ocorrencias de CONVICT: 1
ocorrencias de CONVICTED: 1
ocorrencias de CONVICTION: 6
ocorrencias de CONVINCED: 9
ocorrencias de CONVULSED: 1
ocorrencias de CONVULSIONS: 1
ocorrencias de CONVULSIVE: 1
ocorrencias de COOKING: 1
ocorrencias de COOL: 2
ocorrencias de COOLNESS: 1
ocorrencias de COOPED: 1
ocorrencias de COP: 1
ocorrencias de COPE: 2
ocorrencias de COPIED: 2
ocorrencias de COPIES: 8
ocorrencias de COPY: 12
ocorrencias de COPYING: 4
ocorrencias de COPYRIGHT: 14
ocorrencias de CORD: 1
ocorrencias de CORDIAL: 1
ocorrencias de CORE: 1
ocorrencias de CORNELIUS: 6
ocorrencias de CORNER: 3
ocorrencias de CORPORATION: 1
ocorrencias de CORPSE: 10
ocorrencias de CORRECTED: 1
ocorrencias de CORRECTIONS: 2
ocorrencias de CORRESPONDENCE: 2
ocorrencias de CORRUPT: 1
ocorrencias de CORRUPTION: 3
ocorrencias de COST: 3
ocorrencias de COSTS: 2
ocorrencias de COT: 1
ocorrencias de COTTAGE: 51
ocorrencias de COTTAGER: 1
ocorrencias de COTTAGERS: 23
ocorrencias de COTTAGES: 5
ocorrencias de COULD: 198
ocorrencias de COUNSEL: 1
ocorrencias de COUNSELLORS: 1
ocorrencias de COUNTENANCE: 39
ocorrencias de COUNTENANCES: 9
ocorrencias de COUNTLESS: 1
ocorrencias de COUNTRIES: 4
ocorrencias de COUNTRY: 56
ocorrencias de COUNTRYMAN: 1
ocorrencias de COUNTRYMEN: 1
ocorrencias de COUPAR: 1
ocorrencias de COURAGE: 18
ocorrencias de COURAGEOUS: 1
ocorrencias de COURSE: 18
ocorrencias de COURSES: 1
ocorrencias de COURT: 10
ocorrencias de COURTYARD: 1
ocorrencias de COUSIN: 25
ocorrencias de COUSINS: 1
ocorrencias de COVERED: 19
ocorrencias de COVERS: 1
ocorrencias de COVETED: 1
ocorrencias de COW: 1
ocorrencias de COWARD: 1
ocorrencias de COWARDICE: 4
ocorrencias de COWARDS: 1
ocorrencias de COWS: 1
ocorrencias de CRACKED: 3
ocorrencias de CRACKING: 1
ocorrencias de CRAGS: 1
ocorrencias de CRAMPED: 1
ocorrencias de CRASH: 1
ocorrencias de CRAVING: 1
ocorrencias de CRAWLED: 1
ocorrencias de CRAWLING: 1
ocorrencias de CREAKING: 1
ocorrencias de CREATE: 9
ocorrencias de CREATED: 14
ocorrencias de CREATES: 1
ocorrencias de CREATING: 6
ocorrencias de CREATION: 20
ocorrencias de CREATIONS: 2
ocorrencias de CREATOR: 20
ocorrencias de CREATORS: 1
ocorrencias de CREATURE: 44
ocorrencias de CREATURES: 25
ocorrencias de CREDIT: 6
ocorrencias de CREDITED: 1
ocorrencias de CREEK: 1
ocorrencias de CREPT: 7
ocorrencias de CREVICE: 2
ocorrencias de CREVICES: 1
ocorrencias de CREW: 1
ocorrencias de CRIED: 15
ocorrencias de CRIES: 2
ocorrencias de CRIME: 16
ocorrencias de CRIMES: 13
ocorrencias de CRIMINAL: 8
ocorrencias de CRIMINALITY: 1
ocorrencias de CRITICAL: 2
ocorrencias de CROAKING: 1
ocorrencias de CROSS: 3
ocorrencias de CROSSED: 3
ocorrencias de CROSSING: 1
ocorrencias de CROWD: 5
ocorrencias de CROWDED: 2
ocorrencias de CROWDING: 1
ocorrencias de CROWN: 3
ocorrencias de CRUCIBLE: 1
ocorrencias de CRUEL: 3
ocorrencias de CRUELLEST: 1
ocorrencias de CRUELLY: 1
ocorrencias de CRUELTY: 1
ocorrencias de CRUSH: 4
ocorrencias de CRUSHED: 1
ocorrencias de CRY: 2
ocorrencias de CULLED: 1
ocorrencias de CULTIVATED: 3
ocorrencias de CULTIVATING: 1
ocorrencias de CULTIVATION: 4
ocorrencias de CUMBERLAND: 3
ocorrencias de CUP: 3
ocorrencias de CURBED: 1
ocorrencias de CURDLES: 1
ocorrencias de CURE: 1
ocorrencias de CURIOSITIES: 1
ocorrencias de CURIOSITY: 14
ocorrencias de CURIOUS: 1
ocorrencias de CURIOUSLY: 1
ocorrencias de CURLING: 2
ocorrencias de CURRENT: 3
ocorrencias de CURSE: 9
ocorrencias de CURSED: 10
ocorrencias de CURSES: 1
ocorrencias de CURSORY: 3
ocorrencias de CURTAIN: 1
ocorrencias de CUSTOM: 4
ocorrencias de CUSTOMS: 2
ocorrencias de CUT: 5
ocorrencias de CYPRESS: 1
ocorrencias de D: 24
ocorrencias de DABBLE: 1
ocorrencias de DABBLED: 1
ocorrencias de DAGGER: 1
ocorrencias de DAILY: 8
ocorrencias de DAMAGE: 2
ocorrencias de DAMAGED: 1
ocorrencias de DAMAGES: 4
ocorrencias de DAMP: 3
ocorrencias de DAMPS: 2
ocorrencias de DANCED: 1
ocorrencias de DANCING: 1
ocorrencias de DANGER: 12
ocorrencias de DANGEROUS: 5
ocorrencias de DANGEROUSLY: 1
ocorrencias de DANGERS: 5
ocorrencias de DANIEL: 3
ocorrencias de DANK: 1
ocorrencias de DANTE: 1
ocorrencias de DARE: 13
ocorrencias de DARED: 19
ocorrencias de DARING: 1
ocorrencias de DARK: 28
ocorrencias de DARKENED: 3
ocorrencias de DARKNESS: 16
ocorrencias de DARLING: 5
ocorrencias de DARTED: 5
ocorrencias de DASH: 2
ocorrencias de DASHED: 2
ocorrencias de DASHING: 4
ocorrencias de DATA: 1
ocorrencias de DATE: 6
ocorrencias de DATED: 3
ocorrencias de DATES: 1
ocorrencias de DAUGHTER: 15
ocorrencias de DAUNTLESS: 2
ocorrencias de DAVID: 2
ocorrencias de DAWN: 4
ocorrencias de DAWNED: 4
ocorrencias de DAY: 82
ocorrencias de DAYBREAK: 1
ocorrencias de DAYDREAMS: 2
ocorrencias de DAYLIGHT: 1
ocorrencias de DAYS: 51
ocorrencias de DAZZLED: 1
ocorrencias de DAZZLING: 1
ocorrencias de DE: 13
ocorrencias de DEAD: 23
ocorrencias de DEADLY: 6
ocorrencias de DEAL: 1
ocorrencias de DEALING: 1
ocorrencias de DEAR: 72
ocorrencias de DEARER: 5
ocorrencias de DEAREST: 18
ocorrencias de DEARLY: 3
ocorrencias de DEATH: 79
ocorrencias de DEATHBED: 1
ocorrencias de DEATHLIKE: 1
ocorrencias de DEATHS: 3
ocorrencias de DEBAR: 1
ocorrencias de DEBARRED: 1
ocorrencias de DEBASING: 1
ocorrencias de DEBILITATED: 1
ocorrencias de DEBILITY: 2
ocorrencias de DEBTS: 1
ocorrencias de DEC: 1
ocorrencias de DECAY: 4
ocorrencias de DECAYED: 2
ocorrencias de DECAYING: 1
ocorrencias de DECEIT: 3
ocorrencias de DECEIVED: 4
ocorrencias de DECEMBER: 1
ocorrencias de DECIDE: 4
ocorrencias de DECIDED: 4
ocorrencias de DECIDEDLY: 1
ocorrencias de DECIDES: 1
ocorrencias de DECIPHER: 1
ocorrencias de DECISION: 2
ocorrencias de DECISIVE: 2
ocorrencias de DECK: 8
ocorrencias de DECLAMATORY: 1
ocorrencias de DECLARATION: 1
ocorrencias de DECLARE: 3
ocorrencias de DECLARED: 3
ocorrencias de DECLINE: 4
ocorrencias de DECLINED: 6
ocorrencias de DECLINING: 1
ocorrencias de DECORATIONS: 1
ocorrencias de DECREASED: 2
ocorrencias de DECREASING: 1
ocorrencias de DECREED: 1
ocorrencias de DEDICATE: 1
ocorrencias de DEDICATED: 3
ocorrencias de DEDUCE: 1
ocorrencias de DEDUCED: 1
ocorrencias de DEDUCTIBLE: 1
ocorrencias de DEED: 5
ocorrencias de DEEDS: 2
ocorrencias de DEEM: 1
ocorrencias de DEEMED: 4
ocorrencias de DEEP: 19
ocorrencias de DEEPER: 5
ocorrencias de DEEPEST: 2
ocorrencias de DEEPLY: 20
ocorrencias de DEER: 2
ocorrencias de DEFEAT: 1
ocorrencias de DEFECT: 3
ocorrencias de DEFECTIVE: 3
ocorrencias de DEFECTS: 2
ocorrencias de DEFENCE: 3
ocorrencias de DEFEND: 2
ocorrencias de DEFERENCE: 1
ocorrencias de DEFERRED: 1
ocorrencias de DEFIANCE: 1
ocorrencias de DEFINE: 1
ocorrencias de DEFORMED: 3
ocorrencias de DEFORMITY: 8
ocorrencias de DEGENERATING: 1
ocorrencias de DEGRADATION: 3
ocorrencias de DEGRADED: 3
ocorrencias de DEGREE: 24
ocorrencias de DEGREES: 12
ocorrencias de DEJECTED: 1
ocorrencias de DEJECTION: 2
ocorrencias de DELAY: 8
ocorrencias de DELAYED: 5
ocorrencias de DELETIONS: 1
ocorrencias de DELICACY: 1
ocorrencias de DELICATE: 2
ocorrencias de DELICIOUS: 1
ocorrencias de DELIGHT: 32
ocorrencias de DELIGHTED: 8
ocorrencias de DELIGHTFUL: 4
ocorrencias de DELIGHTS: 4
ocorrencias de DELINEATE: 1
ocorrencias de DELIRIUM: 6
ocorrencias de DELIVER: 4
ocorrencias de DELIVERED: 4
ocorrencias de DELIVERER: 5
ocorrencias de DELUSION: 1
ocorrencias de DEMAND: 11
ocorrencias de DEMANDED: 4
ocorrencias de DEMANDS: 1
ocorrencias de DEMEANOUR: 3
ocorrencias de DEMONIACAL: 3
ocorrencias de DEMONSTRATE: 1
ocorrencias de DENIAL: 1
ocorrencias de DENIED: 1
ocorrencias de DENOTE: 1
ocorrencias de DENOUNCE: 1
ocorrencias de DENS: 1
ocorrencias de DENSE: 1
ocorrencias de DENY: 3
ocorrencias de DEPART: 9
ocorrencias de DEPARTED: 15
ocorrencias de DEPARTMENT: 1
ocorrencias de DEPARTURE: 18
ocorrencias de DEPEND: 2
ocorrencias de DEPENDED: 4
ocorrencias de DEPENDENT: 2
ocorrencias de DEPENDING: 1
